tweet_id,favorite,retweet
667177989038297088,167,48
667176164155375616,529,392
667174963120574464,219,70
667171260800061440,187,72
667165590075940865,2392,979
667160273090932737,222,53
667152164079423490,42586,14733
667138269671505920,4042,1884
667119796878725120,290,108
667090893657276420,291,107
667073648344346624,354,104
667070482143944705,72,13
667065535570550784,144,40
667062181243039745,192,45
667044094246576128,163,43
667012601033924608,397,188
666996132027977728,216,79
666983947667116034,2262,849
666837028449972224,709,475
666835007768551424,186,67
666826780179869698,221,80
666817836334096384,447,214
666804364988780544,206,79
666786068205871104,662,413
666781792255496192,331,169
666776908487630848,306,150
666739327293083650,208,60
666701168228331520,372,183
666691418707132416,161,42
666649482315059201,1000,531
666644823164719104,210,71
666454714377183233,449,184
666447344410484738,90,19
666437273139982337,106,40
666435652385423360,139,42
666430724426358785,280,162
666428276349472768,139,67
666421158376562688,277,93
666418789513326592,108,39
666411507551481857,374,263
666407126856765440,93,30
666396247373291520,148,69
666373753744588802,163,73
666362758909284353,655,471
666353288456101888,179,58
666345417576210432,248,126
666337882303524864,168,80
666293911632134144,431,294
666287406224695296,124,57
666273097616637952,152,68
666268910803644416,99,38
666104133288665088,12995,5517
666102155909144576,66,11
666099513787052032,134,54
666094000022159362,143,64
666082916733198337,93,38
666073100786774016,274,132
666071193221509120,128,51
666063827256086533,403,181
666058600524156928,99,47
666057090499244032,252,113
666055525042405380,368,199
666051853826850816,1034,710
666050758794694657,115,50
666049248165822465,89,37
666044226329800704,247,116
666033412701032449,100,36
666029285002620928,112,39
666020888022790149,2308,424
